DIET,RECIPE_ID
gluten free,463784
dairy free,463784
vegetarian,785344
gluten free,785344
dairy free,785344
vegetarian,587297
vegetarian,222149
vegan,222149
gluten free,222149
dairy free,222149
dairy free,615567
vegetarian,502320
vegetarian,525704
dairy free,525704
gluten free,244785
vegetarian,78870
vegetarian,61849
vegetarian,491656
vegetarian,538725
vegetarian,14424
gluten free,14424
healthy,14424
vegetarian,535419
vegetarian,215313
dairy free,695725
gluten free,622341
gluten free,207908
dairy free,207908
vegetarian,598120
vegetarian,545598
gluten free,17259
dairy free,17259
vegetarian,547248
vegetarian,52767
vegan,52767
gluten free,52767
dairy free,52767
vegetarian,456854
vegetarian,9469
vegan,9469
gluten free,9469
dairy free,9469
vegetarian,615426
gluten free,615426
vegetarian,21529
vegan,21529
gluten free,21529
dairy free,21529
gluten free,543798
dairy free,543798
gluten free,217757
dairy free,217757
vegetarian,217365
vegan,217365
dairy free,217365
healthy,217365
vegetarian,35039
gluten free,35039
dairy free,620381
vegetarian,197415
gluten free,558606
healthy,558606
vegetarian,754703
gluten free,522300
dairy free,522300
vegetarian,682079
vegetarian,582579
dairy free,548625
vegetarian,516945
vegan,516945
gluten free,516945
dairy free,516945
healthy,548819
vegetarian,686198
gluten free,686198
gluten free,493323
vegetarian,488830
dairy free,448756
vegetarian,534339
vegan,534339
gluten free,534339
dairy free,534339
gluten free,448383
vegetarian,608025
gluten free,107994
dairy free,107994
vegetarian,613241
vegan,613241
gluten free,613241
dairy free,613241
dairy free,248580
gluten free,541952
dairy free,541952
dairy free,520588
gluten free,245916
dairy free,245916
ketogenic,245916
vegetarian,537125
gluten free,537125
vegetarian,553414
gluten free,553414
gluten free,775142
dairy free,509067
vegetarian,552955
gluten free,496136
dairy free,496136
vegetarian,606207
gluten free,223023
dairy free,223023
vegetarian,551305
gluten free,551305
dairy free,551305
vegetarian,608133
vegetarian,488153
gluten free,488153
gluten free,36749
dairy free,36749
healthy,36749
vegetarian,493419
gluten free,521945
vegetarian,196247
vegetarian,470619
vegan,470619
gluten free,470619
dairy free,470619
gluten free,550735
dairy free,550735
vegetarian,551399
gluten free,551399
gluten free,490526
dairy free,490526
vegetarian,494220
vegan,494220
gluten free,494220
dairy free,494220
dairy free,125439
gluten free,704516
dairy free,704516
vegetarian,472677
vegan,472677
gluten free,472677
dairy free,472677
gluten free,509459
dairy free,509459
vegetarian,619359
gluten free,619359
dairy free,742677
healthy,742677
vegetarian,597331
gluten free,603008
dairy free,603008
healthy,603008
dairy free,86192
healthy,86192
vegetarian,587550
gluten free,587550
dairy free,587550
vegetarian,631369
dairy free,450028
gluten free,475595
dairy free,475595
vegetarian,479526
vegan,479526
gluten free,479526
dairy free,479526
gluten free,41112
vegetarian,560636
vegetarian,506002
vegetarian,51165
gluten free,759094
dairy free,759094
vegetarian,586084
gluten free,586084
vegetarian,666282
gluten free,666282
vegetarian,577855
gluten free,577855
vegetarian,528092
gluten free,528092
vegetarian,26706
vegan,26706
gluten free,26706
dairy free,26706
healthy,26706
dairy free,201938
dairy free,145803
ketogenic,145803
vegetarian,530771
vegetarian,488155
vegan,488155
gluten free,488155
dairy free,488155
gluten free,507069
dairy free,507069
gluten free,471961
gluten free,550423
dairy free,75943
vegetarian,622293
dairy free,473224
ketogenic,473224
gluten free,696695
gluten free,551568
vegetarian,599955
gluten free,599955
dairy free,599955
vegetarian,527310
gluten free,527310
healthy,527310
vegetarian,247613
vegetarian,480289
dairy free,480289
vegetarian,563461
vegan,563461
gluten free,563461
dairy free,563461
vegetarian,667592
vegan,667592
gluten free,667592
dairy free,667592
healthy,667592
gluten free,574323
dairy free,574323
dairy free,439467
vegetarian,588502
gluten free,588502
dairy free,588502
vegetarian,762433
vegan,762433
dairy free,762433
vegetarian,525649
vegan,525649
gluten free,525649
dairy free,525649
vegetarian,521467
vegan,521467
gluten free,521467
dairy free,521467
vegetarian,490677
vegetarian,476655
gluten free,476655
vegetarian,697117
gluten free,619791
dairy free,771817
vegetarian,618027
dairy free,618027
vegetarian,779039
vegetarian,496525
dairy free,567456
gluten free,814291
dairy free,814291
vegetarian,626230
vegetarian,570868
dairy free,120878
gluten free,227386
vegetarian,44305
gluten free,44305
gluten free,470724
dairy free,470724
vegetarian,463014
gluten free,463014
gluten free,750760
dairy free,750760
gluten free,449142
gluten free,617415
gluten free,26265
dairy free,26265
gluten free,213638
dairy free,213638
gluten free,522982
gluten free,211004
vegetarian,810084
gluten free,563223
gluten free,602497
gluten free,539449
dairy free,539449
gluten free,199793
dairy free,199793
vegetarian,423925
gluten free,423925
gluten free,537363
dairy free,537363
gluten free,549623
dairy free,549623
gluten free,814845
dairy free,814845
healthy,814845
gluten free,597254
ketogenic,597254
vegetarian,625866
vegetarian,541572
dairy free,597123
gluten free,378594
dairy free,378594
vegetarian,631152
gluten free,631152
healthy,631152
vegetarian,812274
gluten free,575051
dairy free,575051
healthy,610731
gluten free,626560
vegetarian,205784
vegan,205784
gluten free,205784
dairy free,205784
vegetarian,537238
vegan,537238
dairy free,537238
healthy,537238
gluten free,250280
dairy free,250280
vegetarian,697805
vegan,697805
gluten free,697805
dairy free,697805
vegetarian,60209
vegetarian,743318
vegan,743318
gluten free,743318
dairy free,743318
vegetarian,600332
gluten free,600332
healthy,600332
vegetarian,491681
vegan,491681
gluten free,491681
dairy free,491681
vegetarian,400419
vegetarian,618823
gluten free,17789
vegetarian,584540
vegan,584540
dairy free,584540
vegetarian,203460
vegan,203460
gluten free,203460
dairy free,203460
healthy,203460
gluten free,195293
vegetarian,495288
vegan,495288
dairy free,495288
vegetarian,502289
gluten free,502289
vegetarian,515881
dairy free,32171
vegetarian,206286
dairy free,501189
gluten free,695218
dairy free,695218
gluten free,45281
vegetarian,627195
gluten free,627195
gluten free,74567
dairy free,74567
vegetarian,558120
gluten free,569054
vegetarian,258181
gluten free,258181
vegetarian,814089
vegan,814089
gluten free,814089
dairy free,814089
vegetarian,618058
vegetarian,539515
vegan,539515
gluten free,539515
dairy free,539515
vegetarian,211949
gluten free,211949
vegetarian,32646
vegan,32646
gluten free,32646
dairy free,32646
dairy free,490013
vegetarian,523259
vegetarian,580833
vegan,580833
dairy free,580833
vegetarian,507821
vegan,507821
dairy free,507821
gluten free,483342
vegetarian,116833
gluten free,293527
dairy free,293527
vegetarian,35056
vegetarian,691098
gluten free,823858
dairy free,823858
gluten free,605229
vegetarian,575748
vegetarian,612414
vegetarian,444827
vegan,444827
gluten free,444827
dairy free,444827
gluten free,384770
vegetarian,219006
vegetarian,250653
vegan,250653
gluten free,250653
dairy free,250653
vegetarian,676323
gluten free,676323
gluten free,480564
vegetarian,669586
gluten free,669586
vegetarian,537590
gluten free,762567
dairy free,762567
healthy,568550
vegetarian,226104
gluten free,226104
dairy free,226104
vegetarian,45441
gluten free,45441
vegetarian,330680
vegetarian,485059
vegetarian,474575
gluten free,474575
vegetarian,695605
gluten free,695605
vegetarian,22804
vegetarian,794045
vegan,794045
gluten free,794045
dairy free,794045
vegetarian,584003
gluten free,584003
dairy free,584003
vegetarian,572176
vegetarian,536688
gluten free,5706
dairy free,5706
vegetarian,69946
vegetarian,80472
dairy free,80472
dairy free,34814
gluten free,794426
dairy free,794426
ketogenic,794426
gluten free,507431
gluten free,485440
dairy free,485440
vegetarian,615691
vegetarian,584459
vegan,584459
gluten free,584459
dairy free,584459
vegetarian,80489
vegetarian,606871
gluten free,606871
gluten free,814033
vegetarian,610920
vegetarian,583817
vegetarian,583215
gluten free,583215
gluten free,506058
dairy free,506058
vegetarian,574941
gluten free,574941
vegetarian,678154
vegan,678154
gluten free,678154
dairy free,678154
vegetarian,244468
gluten free,602581
dairy free,602581
gluten free,415712
dairy free,415712
vegetarian,543980
vegetarian,459609
vegetarian,609672
vegan,609672
gluten free,609672
dairy free,609672
dairy free,196606
dairy free,556115
vegetarian,756058
vegan,756058
gluten free,756058
dairy free,756058
vegetarian,508991
gluten free,508991
gluten free,542042
dairy free,542042
vegetarian,558632
gluten free,558632
vegetarian,575374
gluten free,551992
dairy free,551992
vegetarian,519788
gluten free,558791
dairy free,558791
gluten free,493407
gluten free,525529
dairy free,525529
gluten free,534124
dairy free,534124
vegetarian,44335
vegan,44335
gluten free,44335
dairy free,44335
gluten free,698515
dairy free,698515
gluten free,541625
dairy free,541625
gluten free,217302
dairy free,217302
gluten free,511456
vegetarian,536375
vegan,536375
gluten free,536375
dairy free,536375
vegetarian,171181
gluten free,809894
dairy free,809894
vegetarian,523382
vegan,523382
gluten free,523382
dairy free,523382
vegetarian,409564
vegan,409564
gluten free,409564
dairy free,409564
vegetarian,144906
gluten free,416717
dairy free,416717
vegetarian,547511
vegetarian,600145
vegan,600145
gluten free,600145
dairy free,600145
vegetarian,203012
vegetarian,611587
vegan,611587
dairy free,611587
gluten free,685802
vegetarian,480793
gluten free,480793
vegetarian,496375
gluten free,468326
dairy free,468326
vegetarian,584399
gluten free,584399
gluten free,609063
vegetarian,494280
vegetarian,587430
gluten free,510327
vegetarian,606052
vegan,606052
gluten free,606052
dairy free,606052
vegetarian,465574
vegetarian,83153
vegan,83153
gluten free,83153
dairy free,83153
gluten free,735389
gluten free,667602
dairy free,667602
vegetarian,584250
vegan,584250
gluten free,584250
dairy free,584250
vegetarian,204813
gluten free,731140
vegetarian,50697
vegetarian,79791
gluten free,79791
vegetarian,587103
vegan,587103
gluten free,587103
dairy free,587103
vegetarian,19630
healthy,19630
vegetarian,586325
gluten free,586325
gluten free,491975
vegetarian,500255
vegetarian,549818
vegan,549818
gluten free,549818
dairy free,549818
gluten free,246008
vegetarian,199752
gluten free,199752
gluten free,676565
dairy free,676565
gluten free,492208
healthy,492208
gluten free,509119
vegetarian,625024
vegan,625024
gluten free,625024
dairy free,625024
vegetarian,579357
vegan,579357
gluten free,579357
dairy free,579357
gluten free,498099
dairy free,498099
gluten free,667537
dairy free,667537
dairy free,675691
vegetarian,686773
vegan,686773
dairy free,686773
vegetarian,547354
gluten free,514160
healthy,514160
gluten free,572935
gluten free,40229
dairy free,40229
vegetarian,70010
vegetarian,548139
vegetarian,611130
vegan,611130
gluten free,611130
dairy free,611130
vegetarian,583164
vegan,583164
gluten free,583164
dairy free,583164
vegetarian,417854
vegetarian,489197
dairy free,412082
gluten free,547499
healthy,547499
gluten free,566227
vegetarian,666514
vegan,666514
gluten free,666514
dairy free,666514
healthy,666514
dairy free,481231
vegetarian,754966
vegan,754966
dairy free,754966
vegetarian,497121
gluten free,497121
vegetarian,474000
vegan,474000
gluten free,474000
dairy free,474000
vegetarian,564769
vegan,564769
gluten free,564769
dairy free,564769
healthy,564769
vegetarian,517923
vegetarian,203124
vegetarian,104242
gluten free,104242
gluten free,629101
vegetarian,516395
vegetarian,600423
vegetarian,213853
vegetarian,597237
dairy free,600683
healthy,600683
gluten free,697482
dairy free,697482
vegetarian,625939
vegetarian,222527
vegan,222527
gluten free,222527
dairy free,222527
dairy free,42178
vegetarian,173567
dairy free,751486
vegetarian,553033
gluten free,553033
dairy free,553033
gluten free,527854
dairy free,527854
vegetarian,572887
vegetarian,57608
gluten free,57608
gluten free,577739
dairy free,577739
dairy free,518410
vegetarian,196481
vegetarian,201404
dairy free,393830
gluten free,432097
vegetarian,761217
vegan,761217
gluten free,761217
dairy free,761217
gluten free,205979
dairy free,205979
vegetarian,622335
vegan,622335
gluten free,622335
dairy free,622335
vegetarian,559209
vegetarian,44640
vegan,44640
dairy free,44640
healthy,44640
vegetarian,509412
gluten free,509412
dairy free,509412
healthy,509412
vegetarian,705075
vegan,705075
gluten free,705075
dairy free,705075
healthy,705075
vegetarian,493032
gluten free,493032
vegetarian,608092
gluten free,608092
vegetarian,79853
gluten free,449844
dairy free,449844
ketogenic,449844
gluten free,495700
dairy free,495700
vegetarian,135523
dairy free,135523
healthy,135523
gluten free,498887
gluten free,129392
dairy free,129392
gluten free,544997
vegetarian,622809
vegetarian,38721
vegan,38721
gluten free,38721
dairy free,38721
vegetarian,519898
vegan,519898
gluten free,519898
dairy free,519898
gluten free,740355
vegetarian,468254
vegetarian,570024
gluten free,570024
vegetarian,556938
vegan,556938
gluten free,556938
dairy free,556938
healthy,556938
gluten free,579296
vegetarian,43444
dairy free,43444
vegetarian,105893
gluten free,105893
vegetarian,594840
gluten free,594840
gluten free,548697
vegetarian,536884
gluten free,536884
dairy free,490948
gluten free,621425
vegetarian,824890
vegetarian,37098
vegan,37098
gluten free,37098
dairy free,37098
gluten free,1322
dairy free,1322
vegetarian,577403
vegetarian,591923
vegetarian,130245
vegan,130245
gluten free,130245
dairy free,130245
vegetarian,600110
dairy free,555163
vegetarian,680999
gluten free,680999
gluten free,540885
dairy free,540885
gluten free,604566
dairy free,604566
vegetarian,575285
gluten free,4805
healthy,4805
dairy free,492562
vegetarian,511850
vegan,511850
gluten free,511850
dairy free,511850
gluten free,574300
dairy free,574300
gluten free,505138
dairy free,505138
vegetarian,668444
vegan,668444
gluten free,668444
dairy free,668444
healthy,668444
vegetarian,148667
vegan,148667
gluten free,148667
dairy free,148667
vegetarian,69706
vegetarian,482957
vegetarian,64415
vegetarian,217843
vegetarian,792702
gluten free,605337
vegetarian,559675
gluten free,559675
vegetarian,535676
vegan,535676
dairy free,535676
gluten free,88599
dairy free,88599
healthy,88599
vegetarian,225539
gluten free,667535
vegetarian,486624
vegetarian,696693
gluten free,696693
dairy free,696693
vegetarian,510929
vegan,510929
gluten free,510929
dairy free,510929
vegetarian,197744
vegan,197744
gluten free,197744
dairy free,197744
vegetarian,794193
dairy free,794193
gluten free,82119
gluten free,616322
vegetarian,796972
dairy free,506317
healthy,506317
vegetarian,430350
vegetarian,446239
gluten free,446239
gluten free,723420
vegetarian,207309
vegetarian,742508
